price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue
822,474,21,348,11,37,Desk,Marble,White,Suburban,Fall,Online,17262
628,337,12,291,4,28,Desk,Glass,Red,Urban,Winter,Online,7536
732,465,22,267,14,34,Desk,Marble,White,Urban,Summer,Online,16104
568,306,16,262,5,24,Desk,Glass,Black,Rural,Winter,Retail,9088
375,182,22,193,14,12,Desk,Plastic,Brown,Urban,Fall,Retail,8250
564,304,15,260,9,19,Desk,Metal,White,Suburban,Winter,Online,8460
603,328,20,275,10,19,Desk,Metal,Green,Urban,Fall,Online,12060
807,494,6,313,3,40,Desk,Marble,Red,Rural,Winter,Retail,4842
662,368,8,294,6,36,Desk,Glass,Blue,Rural,Winter,Online,5296
318,162,21,156,11,4,Desk,Plastic,Black,Rural,Summer,Online,6678
344,153,24,191,13,11,Desk,Plastic,White,Suburban,Summer,Retail,8256
833,530,16,303,11,43,Desk,Marble,Red,Suburban,Fall,Online,13328
754,440,22,314,9,13,Desk,Wood,White,Urban,Fall,Retail,16588
788,474,11,314,9,28,Desk,Marble,Red,Rural,Spring,Retail,8668
545,279,10,266,10,27,Desk,Metal,Red,Suburban,Spring,Online,5450
390,228,12,162,10,16,Desk,Metal,Green,Urban,Winter,Online,4680
360,174,12,186,7,17,Desk,Plastic,Red,Suburban,Spring,Retail,4320
544,312,22,232,12,33,Desk,Glass,Black,Urban,Spring,Retail,11968
368,191,14,177,10,11,Desk,Plastic,Blue,Suburban,Winter,Retail,5152
377,184,25,193,15,10,Desk,Plastic,White,Urban,Fall,Online,9425
499,252,10,247,3,17,Desk,Metal,Blue,Rural,Winter,Retail,4990
666,397,24,269,14,29,Desk,Wood,White,Urban,Fall,Retail,15984
373,171,26,202,18,8,Desk,Plastic,Black,Rural,Summer,Online,9698
632,348,14,284,6,32,Desk,Wood,Black,Urban,Winter,Online,8848
690,415,11,275,6,28,Desk,Wood,Red,Suburban,Winter,Retail,7590
370,218,24,152,14,20,Chair,Metal,Red,Urban,Summer,Retail,8880
350,163,14,187,7,18,Desk,Plastic,White,Suburban,Winter,Online,4900
756,456,16,300,11,30,Desk,Wood,Red,Rural,Fall,Retail,12096
517,267,27,250,17,16,Desk,Metal,White,Urban,Summer,Retail,13959
525,320,20,205,9,24,Desk,Glass,Brown,Urban,Spring,Retail,10500
552,318,24,234,16,26,Desk,Metal,Brown,Rural,Summer,Retail,13248
367,187,21,180,10,4,Desk,Plastic,Red,Urban,Summer,Retail,7707
601,326,19,275,11,24,Desk,Glass,Green,Suburban,Fall,Online,11419
570,333,18,237,9,21,Desk,Glass,Black,Rural,Winter,Retail,10260
680,382,15,298,8,31,Desk,Glass,Black,Suburban,Winter,Online,10200
562,316,16,246,7,33,Desk,Glass,Green,Suburban,Summer,Online,8992
835,480,12,355,5,24,Dining Table,Metal,White,Suburban,Spring,Retail,10020
868,523,13,345,5,17,Dining Table,Metal,Black,Suburban,Winter,Retail,11284
958,588,11,370,5,37,Dining Table,Wood,Brown,Urban,Winter,Online,10538
1441,896,10,545,6,32,Dining Table,Marble,Black,Rural,Spring,Online,14410
1352,875,15,477,10,42,Dining Table,Marble,Black,Urban,Spring,Retail,20280
914,544,18,370,13,31,Dining Table,Glass,Brown,Suburban,Fall,Online,16452
891,498,17,393,12,43,Dining Table,Glass,Black,Rural,Summer,Online,15147
892,506,22,386,12,25,Dining Table,Glass,Black,Urban,Fall,Retail,19624
1117,607,9,510,5,30,Dining Table,Wood,White,Urban,Winter,Online,10053
1321,852,17,469,7,38,Dining Table,Marble,Black,Rural,Fall,Online,22457
1177,685,16,492,11,19,Dining Table,Wood,Black,Rural,Fall,Online,18832
999,564,16,435,11,37,Dining Table,Glass,White,Urban,Fall,Online,15984
905,492,19,413,12,14,Dining Table,Metal,White,Rural,Summer,Retail,17195
973,511,24,462,13,24,Dining Table,Metal,White,Urban,Fall,Retail,23352
874,520,17,354,10,22,Dining Table,Glass,White,Urban,Winter,Retail,14858
1013,605,6,408,1,30,Dining Table,Wood,Brown,Suburban,Winter,Online,6078
844,454,20,390,8,20,Dining Table,Metal,Black,Urban,Summer,Online,16880
890,505,18,385,6,35,Dining Table,Glass,Brown,Rural,Summer,Online,16020
1081,695,10,386,7,45,Dining Table,Marble,Black,Suburban,Winter,Retail,10810
1268,789,12,479,6,38,Dining Table,Marble,Brown,Rural,Fall,Retail,15216
762,398,11,364,5,27,Dining Table,Metal,Black,Rural,Winter,Retail,8382
1244,737,17,507,9,31,Dining Table,Marble,Black,Urban,Fall,Retail,21148
986,546,11,440,6,30,Dining Table,Glass,White,Suburban,Winter,Online,10846
939,508,16,431,13,13,Dining Table,Glass,White,Rural,Fall,Retail,15024
757,400,16,357,9,24,Dining Table,Metal,Black,Urban,Winter,Retail,12112
838,476,8,362,3,21,Dining Table,Glass,Brown,Rural,Winter,Retail,6704
761,399,16,362,9,17,Dining Table,Metal,White,Rural,Fall,Online,12176
868,495,20,373,14,24,Dining Table,Glass,Brown,Urban,Summer,Online,17360
1101,657,12,444,4,22,Dining Table,Wood,Brown,Suburban,Spring,Retail,13212
1119,643,11,476,6,31,Dining Table,Wood,Black,Rural,Winter,Retail,12309
1116,636,17,480,11,22,Dining Table,Wood,White,Rural,Fall,Retail,18972
884,529,18,355,10,26,Dining Table,Glass,Brown,Suburban,Winter,Online,15912
923,538,12,385,5,41,Dining Table,Wood,White,Urban,Winter,Retail,11076
908,486,18,422,11,22,Dining Table,Glass,White,Urban,Fall,Retail,16344
747,379,15,368,9,27,Dining Table,Metal,White,Suburban,Spring,Retail,11205
1313,881,6,432,4,44,Dining Table,Marble,Brown,Rural,Winter,Retail,7878
783,435,19,348,11,21,Dining Table,Glass,Brown,Urban,Summer,Retail,14877
1140,706,15,434,7,23,Dining Table,Wood,Black,Suburban,Spring,Retail,17100
1118,623,23,495,16,40,Dining Table,Wood,Black,Urban,Summer,Retail,25714
1033,581,20,452,9,18,Dining Table,Glass,Brown,Suburban,Summer,Online,20660
1148,625,14,523,6,29,Dining Table,Wood,Black,Rural,Spring,Online,16072
1016,575,18,441,9,31,Dining Table,Glass,White,Rural,Summer,Online,18288
1248,757,13,491,4,34,Dining Table,Marble,White,Rural,Summer,Online,16224
1343,843,8,500,6,43,Dining Table,Marble,White,Rural,Spring,Online,10744
845,444,16,401,9,20,Dining Table,Metal,Brown,Rural,Summer,Online,13520
1391,903,20,488,12,38,Dining Table,Marble,Brown,Suburban,Fall,Retail,27820
1305,898,20,407,11,46,Dining Table,Marble,Black,Suburban,Fall,Retail,26100
878,485,22,393,13,32,Dining Table,Glass,White,Urban,Summer,Online,19316
1017,557,22,460,14,31,Dining Table,Glass,White,Urban,Summer,Retail,22374
1237,781,13,456,6,45,Dining Table,Marble,White,Suburban,Winter,Online,16081
839,431,18,408,7,23,Dining Table,Metal,White,Rural,Fall,Retail,15102
905,487,19,418,10,22,Dining Table,Metal,Black,Urban,Summer,Retail,17195
1083,634,20,449,8,36,Dining Table,Wood,Brown,Urban,Fall,Retail,21660
1054,655,19,399,9,33,Dining Table,Marble,White,Urban,Fall,Online,20026
999,567,19,432,7,33,Dining Table,Wood,White,Urban,Spring,Retail,18981
802,425,14,377,5,24,Dining Table,Metal,Brown,Rural,Summer,Online,11228
851,496,15,355,4,25,Dining Table,Metal,White,Rural,Summer,Online,12765
1355,894,9,461,8,43,Dining Table,Marble,Black,Suburban,Spring,Online,12195
1234,709,20,525,10,43,Dining Table,Wood,White,Suburban,Fall,Online,24680
1039,563,16,476,11,38,Dining Table,Wood,Black,Rural,Fall,Online,16624
897,511,13,386,10,32,Dining Table,Glass,Brown,Urban,Winter,Retail,11661
1020,616,15,404,11,28,Dining Table,Wood,White,Rural,Fall,Online,15300
1284,791,16,493,6,49,Dining Table,Marble,White,Urban,Summer,Retail,20544
1352,825,17,527,9,47,Dining Table,Marble,Brown,Rural,Summer,Retail,22984
1045,606,19,439,13,33,Dining Table,Wood,Black,Urban,Summer,Retail,19855
1073,688,20,385,14,32,Dining Table,Wood,White,Suburban,Summer,Online,21460
1039,614,18,425,9,37,Dining Table,Wood,Black,Rural,Summer,Retail,18702
787,438,18,349,7,25,Dining Table,Metal,White,Suburban,Fall,Online,14166
1128,656,17,472,9,26,Dining Table,Wood,White,Rural,Fall,Retail,19176
1030,551,15,479,6,27,Dining Table,Wood,Black,Suburban,Spring,Online,15450
1073,658,14,415,8,42,Dining Table,Marble,Brown,Urban,Spring,Online,15022
1299,763,13,536,6,42,Dining Table,Marble,White,Rural,Spring,Retail,16887
1122,576,19,546,10,33,Dining Table,Wood,Black,Rural,Fall,Online,21318
1252,769,19,483,8,44,Dining Table,Marble,Brown,Suburban,Fall,Online,23788
773,435,22,338,13,25,Dining Table,Metal,White,Urban,Summer,Online,17006
1032,592,17,440,12,33,Dining Table,Wood,Black,Rural,Fall,Online,17544
1067,625,12,442,8,35,Dining Table,Wood,Black,Rural,Winter,Retail,12804
782,448,18,334,10,25,Dining Table,Metal,White,Suburban,Fall,Retail,14076
722,393,18,329,10,27,Dining Table,Metal,White,Rural,Fall,Retail,12996
1038,611,16,427,10,54,Dining Table,Marble,White,Urban,Spring,Retail,16608
816,473,21,343,7,12,Dining Table,Metal,Black,Urban,Spring,Retail,17136
775,399,15,376,8,18,Dining Table,Metal,White,Rural,Spring,Online,11625
991,571,8,420,6,20,Dining Table,Glass,Brown,Rural,Winter,Online,7928
762,442,10,320,5,19,Dining Table,Metal,White,Urban,Winter,Online,7620
1035,534,15,501,9,38,Dining Table,Wood,Black,Suburban,Fall,Online,15525
852,458,10,394,2,20,Dining Table,Metal,White,Rural,Winter,Retail,8520
808,432,15,376,9,25,Dining Table,Metal,Black,Rural,Spring,Retail,12120
1500,965,4,535,1,42,Dining Table,Marble,White,Rural,Winter,Retail,6000
829,459,15,370,8,19,Dining Table,Glass,White,Suburban,Winter,Retail,12435
1184,681,11,503,6,33,Dining Table,Wood,White,Urban,Winter,Online,13024
848,476,14,372,10,21,Dining Table,Glass,Brown,Rural,Spring,Online,11872
809,476,15,333,6,18,Dining Table,Metal,White,Urban,Spring,Retail,12135
1136,656,17,480,10,28,Dining Table,Wood,Black,Rural,Fall,Retail,19312
1127,691,13,436,8,37,Dining Table,Wood,Black,Rural,Spring,Online,14651
954,561,11,393,6,28,Dining Table,Glass,Brown,Suburban,Spring,Retail,10494
1062,593,19,469,9,32,Dining Table,Wood,Brown,Urban,Fall,Retail,20178
960,532,22,428,11,22,Dining Table,Glass,Black,Suburban,Summer,Online,21120
1091,622,20,469,11,33,Dining Table,Wood,Black,Rural,Summer,Retail,21820
1154,622,12,532,7,19,Dining Table,Wood,Brown,Urban,Winter,Retail,13848
811,442,9,369,8,23,Dining Table,Metal,White,Urban,Winter,Online,7299
888,504,15,384,8,25,Dining Table,Wood,Black,Rural,Fall,Online,13320
816,462,12,354,9,29,Dining Table,Glass,White,Suburban,Spring,Online,9792
1093,618,11,475,6,31,Dining Table,Wood,Brown,Rural,Spring,Online,12023
944,547,13,397,7,45,Dining Table,Wood,Black,Rural,Summer,Retail,12272
1176,717,9,459,3,36,Dining Table,Marble,White,Rural,Winter,Online,10584
1276,809,13,467,6,38,Dining Table,Marble,Black,Suburban,Winter,Retail,16588
790,421,16,369,12,17,Dining Table,Metal,White,Suburban,Spring,Retail,12640
964,557,10,407,3,22,Dining Table,Wood,White,Suburban,Winter,Retail,9640
688,377,18,311,13,24,Dining Table,Metal,White,Urban,Fall,Online,12384
1194,719,13,475,4,42,Dining Table,Marble,Black,Suburban,Spring,Retail,15522
1387,863,14,524,4,33,Dining Table,Marble,White,Rural,Summer,Online,19418
1297,813,13,484,4,47,Dining Table,Marble,Brown,Suburban,Spring,Retail,16861
775,391,13,384,6,22,Dining Table,Metal,White,Urban,Spring,Online,10075
1105,720,9,385,7,51,Dining Table,Marble,White,Suburban,Winter,Online,9945
1270,780,10,490,2,48,Dining Table,Marble,Black,Rural,Winter,Retail,12700
804,434,16,370,6,20,Dining Table,Metal,White,Rural,Summer,Retail,12864
944,528,11,416,5,29,Dining Table,Glass,Black,Suburban,Spring,Retail,10384
1462,916,18,546,10,40,Dining Table,Marble,White,Urban,Fall,Online,26316
1181,717,16,464,10,47,Dining Table,Marble,Black,Suburban,Summer,Retail,18896
1067,602,14,465,12,20,Dining Table,Wood,Black,Rural,Spring,Online,14938
932,525,14,407,9,35,Dining Table,Glass,White,Rural,Spring,Retail,13048
1262,863,17,399,11,33,Dining Table,Marble,White,Urban,Summer,Retail,21454
791,451,18,340,9,29,Dining Table,Glass,White,Rural,Fall,Retail,14238
841,494,7,347,4,28,Dining Table,Glass,White,Rural,Winter,Retail,5887
1296,817,7,479,1,33,Dining Table,Marble,White,Rural,Winter,Online,9072
1404,909,19,495,11,52,Dining Table,Marble,Black,Rural,Fall,Retail,26676
799,460,15,339,7,27,Dining Table,Metal,White,Rural,Fall,Online,11985
1150,768,15,382,8,50,Dining Table,Marble,Black,Suburban,Winter,Retail,17250
1220,761,17,459,8,46,Dining Table,Marble,White,Suburban,Fall,Retail,20740
874,495,19,379,7,25,Dining Table,Metal,Brown,Suburban,Summer,Retail,16606
1032,557,15,475,8,39,Dining Table,Wood,White,Rural,Summer,Retail,15480
840,444,11,396,4,16,Dining Table,Metal,Brown,Urban,Winter,Retail,9240
913,537,25,376,17,23,Dining Table,Glass,Brown,Suburban,Summer,Retail,22825
1165,679,19,486,11,27,Dining Table,Wood,Black,Urban,Spring,Retail,22135
1401,855,8,546,4,40,Dining Table,Marble,Black,Rural,Winter,Retail,11208
759,444,25,315,11,34,Dining Table,Glass,Black,Suburban,Fall,Retail,18975
787,439,11,348,6,29,Dining Table,Glass,Black,Rural,Spring,Online,8657
1166,730,11,436,4,49,Dining Table,Marble,Black,Suburban,Winter,Online,12826
1172,666,18,506,6,26,Dining Table,Wood,White,Urban,Spring,Retail,21096
940,549,22,391,14,26,Dining Table,Glass,Brown,Urban,Summer,Online,20680
1132,657,13,475,9,33,Dining Table,Wood,Brown,Rural,Fall,Retail,14716
1073,607,21,466,10,30,Dining Table,Wood,Black,Rural,Fall,Retail,22533
1203,756,18,447,11,40,Dining Table,Marble,White,Suburban,Fall,Online,21654
1358,887,7,471,3,38,Dining Table,Marble,White,Rural,Winter,Online,9506
699,412,12,287,4,17,Dining Table,Metal,Black,Suburban,Winter,Retail,8388
1182,777,11,405,4,37,Dining Table,Marble,Black,Urban,Winter,Online,13002
837,492,10,345,6,29,Dining Table,Glass,Black,Rural,Spring,Online,8370
840,467,19,373,6,22,Dining Table,Metal,Brown,Suburban,Fall,Retail,15960
791,409,24,382,16,20,Dining Table,Metal,Black,Urban,Fall,Retail,18984
1325,835,14,490,7,47,Dining Table,Marble,Brown,Suburban,Summer,Retail,18550
1074,596,19,478,11,23,Dining Table,Wood,Black,Rural,Fall,Retail,20406
1241,769,15,472,10,39,Dining Table,Marble,Black,Rural,Summer,Retail,18615
911,551,15,360,6,26,Dining Table,Glass,Brown,Urban,Spring,Retail,13665
1254,780,17,474,6,40,Dining Table,Marble,Black,Urban,Fall,Retail,21318
1143,689,24,454,18,56,Dining Table,Marble,White,Urban,Summer,Online,27432
795,415,16,380,7,20,Dining Table,Metal,Brown,Urban,Spring,Online,12720
826,481,21,345,12,22,Dining Table,Glass,White,Urban,Summer,Retail,17346
803,405,13,398,7,24,Dining Table,Metal,Brown,Urban,Winter,Retail,10439
785,412,13,373,10,21,Dining Table,Metal,Brown,Rural,Spring,Retail,10205
1457,827,5,630,2,34,Dining Table,Marble,White,Rural,Winter,Online,7285
830,482,13,348,6,29,Dining Table,Wood,White,Rural,Fall,Online,10790
877,477,14,400,6,33,Dining Table,Glass,White,Urban,Winter,Retail,12278
895,457,16,438,11,14,Dining Table,Metal,Brown,Rural,Summer,Retail,14320
786,435,20,351,13,21,Dining Table,Metal,Black,Rural,Fall,Retail,15720
950,540,22,410,12,25,Dining Table,Glass,Black,Suburban,Fall,Online,20900
878,463,18,415,5,35,Dining Table,Glass,White,Urban,Summer,Retail,15804
1043,539,21,504,12,25,Dining Table,Glass,Brown,Urban,Fall,Online,21903
1352,848,19,504,12,37,Dining Table,Marble,Brown,Urban,Spring,Retail,25688
831,494,12,337,6,27,Dining Table,Glass,Black,Rural,Spring,Online,9972
897,528,14,369,3,23,Dining Table,Glass,White,Rural,Fall,Online,12558
764,408,9,356,3,13,Dining Table,Metal,Brown,Urban,Winter,Online,6876
971,517,18,454,13,24,Dining Table,Glass,Brown,Rural,Summer,Retail,17478
1313,860,19,453,9,36,Dining Table,Marble,White,Urban,Fall,Retail,24947
891,494,11,397,5,22,Dining Table,Metal,White,Rural,Spring,Online,9801
921,545,19,376,9,25,Dining Table,Wood,Brown,Suburban,Fall,Online,17499
1048,603,14,445,9,31,Dining Table,Wood,Black,Rural,Winter,Retail,14672
866,487,15,379,6,23,Dining Table,Glass,Black,Suburban,Spring,Online,12990
1320,796,13,524,7,40,Dining Table,Marble,White,Suburban,Fall,Online,17160
770,454,21,316,16,23,Dining Table,Glass,White,Urban,Fall,Online,16170
1333,881,19,452,13,43,Dining Table,Marble,White,Urban,Summer,Online,25327
1250,802,21,448,13,49,Dining Table,Marble,Black,Urban,Summer,Retail,26250
904,501,21,403,11,21,Dining Table,Glass,White,Suburban,Summer,Online,18984
1166,614,14,552,9,30,Dining Table,Wood,Black,Rural,Spring,Online,16324
1171,667,16,504,6,23,Dining Table,Wood,Brown,Rural,Fall,Online,18736
853,460,13,393,9,22,Dining Table,Metal,Black,Suburban,Spring,Online,11089
772,421,23,351,15,22,Dining Table,Metal,Brown,Urban,Fall,Retail,17756
1140,645,20,495,14,28,Dining Table,Wood,Black,Rural,Fall,Online,22800
1308,854,12,454,9,46,Dining Table,Marble,Brown,Suburban,Winter,Retail,15696
1114,602,24,512,13,31,Dining Table,Wood,Black,Urban,Summer,Retail,26736
891,522,11,369,4,35,Dining Table,Glass,White,Rural,Spring,Online,9801
1122,694,13,428,8,35,Dining Table,Wood,White,Suburban,Spring,Online,14586
836,436,17,400,8,37,Dining Table,Glass,Black,Suburban,Fall,Online,14212
1552,970,8,582,4,41,Dining Table,Marble,Brown,Rural,Winter,Retail,12416
1310,836,16,474,9,38,Dining Table,Marble,White,Suburban,Fall,Retail,20960
1020,581,11,439,7,27,Dining Table,Wood,Black,Rural,Winter,Retail,11220
1168,679,12,489,6,41,Dining Table,Wood,Black,Rural,Winter,Retail,14016
1002,579,23,423,11,36,Dining Table,Glass,Brown,Suburban,Summer,Retail,23046
1162,734,15,428,4,34,Dining Table,Marble,Brown,Suburban,Fall,Online,17430
861,493,14,368,10,24,Dining Table,Glass,White,Urban,Spring,Online,12054
1192,791,19,401,10,32,Dining Table,Marble,Brown,Urban,Fall,Online,22648
752,404,19,348,13,22,Dining Table,Metal,Black,Suburban,Fall,Online,14288
1087,642,8,445,7,39,Dining Table,Wood,White,Suburban,Winter,Online,8696
1342,897,18,445,10,50,Dining Table,Marble,Brown,Urban,Summer,Retail,24156
1048,592,18,456,10,25,Dining Table,Wood,White,Urban,Spring,Online,18864
1072,564,13,508,10,23,Dining Table,Wood,Brown,Rural,Spring,Online,13936
1005,630,20,375,10,29,Dining Table,Wood,White,Suburban,Fall,Retail,20100
1329,884,19,445,12,41,Dining Table,Marble,Brown,Urban,Fall,Online,25251
925,522,8,403,4,33,Dining Table,Metal,Black,Rural,Winter,Online,7400
908,503,13,405,7,23,Dining Table,Wood,White,Urban,Winter,Retail,11804
593,321,23,272,11,15,Dining Table,Metal,Black,Urban,Summer,Online,13639
875,512,19,363,10,13,Dining Table,Metal,Black,Urban,Summer,Online,16625
1062,596,11,466,1,35,Dining Table,Wood,White,Suburban,Winter,Retail,11682
1087,648,14,439,4,32,Dining Table,Marble,White,Rural,Fall,Online,15218
842,433,17,409,9,36,Dining Table,Glass,Black,Rural,Summer,Online,14314
1136,589,14,547,6,33,Dining Table,Wood,White,Suburban,Spring,Retail,15904
785,439,14,346,7,12,Dining Table,Metal,White,Urban,Winter,Retail,10990
871,501,11,370,6,30,Dining Table,Glass,Brown,Rural,Winter,Retail,9581
1075,589,16,486,10,38,Dining Table,Wood,Black,Urban,Spring,Retail,17200
1215,769,16,446,6,44,Dining Table,Marble,White,Suburban,Fall,Online,19440
747,412,10,335,4,22,Dining Table,Metal,White,Suburban,Winter,Online,7470
1309,841,10,468,5,44,Dining Table,Marble,Black,Suburban,Winter,Retail,13090
780,429,11,351,6,27,Dining Table,Metal,White,Suburban,Winter,Retail,8580
877,500,15,377,9,28,Dining Table,Metal,Black,Urban,Winter,Online,13155
1255,822,12,433,10,47,Dining Table,Marble,Brown,Urban,Winter,Online,15060
941,534,10,407,4,31,Dining Table,Glass,White,Suburban,Winter,Online,9410
1144,765,18,379,11,48,Dining Table,Marble,White,Urban,Fall,Retail,20592
910,508,11,402,7,29,Dining Table,Glass,White,Urban,Spring,Online,10010
727,403,20,324,13,12,Dining Table,Metal,Black,Suburban,Fall,Retail,14540
1218,761,15,457,9,30,Dining Table,Marble,White,Urban,Fall,Online,18270
878,509,11,369,4,32,Dining Table,Wood,Brown,Suburban,Winter,Online,9658
1088,647,20,441,8,30,Dining Table,Wood,White,Urban,Summer,Retail,21760
1095,676,14,419,12,29,Dining Table,Wood,Black,Rural,Summer,Online,15330
1190,741,13,449,7,37,Dining Table,Marble,Black,Suburban,Winter,Retail,15470
1143,691,21,452,15,43,Dining Table,Wood,Black,Urban,Summer,Retail,24003
857,498,13,359,8,39,Dining Table,Wood,White,Rural,Winter,Retail,11141
844,434,16,410,9,30,Dining Table,Metal,White,Rural,Fall,Retail,13504
888,487,18,401,10,27,Dining Table,Glass,White,Suburban,Summer,Online,15984
1283,740,15,543,9,32,Dining Table,Wood,Black,Rural,Summer,Online,19245
1077,605,16,472,8,27,Dining Table,Wood,White,Rural,Fall,Online,17232
1215,795,8,420,4,40,Dining Table,Marble,White,Rural,Spring,Retail,9720
1148,661,21,487,10,33,Dining Table,Wood,Black,Urban,Fall,Online,24108
1329,840,21,489,13,44,Dining Table,Marble,Black,Suburban,Summer,Online,27909
1415,905,16,510,11,55,Dining Table,Marble,Black,Rural,Summer,Retail,22640
1035,617,16,418,9,19,Dining Table,Wood,Black,Urban,Spring,Retail,16560
1008,564,23,444,10,38,Dining Table,Wood,White,Urban,Summer,Retail,23184
1178,737,15,441,7,33,Dining Table,Marble,White,Rural,Summer,Retail,17670
1204,732,18,472,12,35,Dining Table,Wood,Black,Rural,Fall,Online,21672
991,536,18,455,13,28,Dining Table,Glass,Brown,Rural,Summer,Online,17838
1269,772,10,497,5,24,Dining Table,Marble,Brown,Urban,Winter,Retail,12690
855,503,22,352,12,18,Dining Table,Metal,Black,Urban,Summer,Online,18810
792,463,14,329,12,13,Dining Table,Metal,White,Rural,Summer,Online,11088
880,469,16,411,4,28,Dining Table,Metal,Black,Urban,Spring,Retail,14080
1319,866,9,453,8,43,Dining Table,Marble,White,Urban,Winter,Online,11871
1069,607,21,462,12,33,Dining Table,Wood,Black,Suburban,Fall,Retail,22449
726,398,9,328,3,11,Dining Table,Metal,Black,Rural,Winter,Retail,6534
1362,854,11,508,4,43,Dining Table,Marble,Black,Urban,Winter,Online,14982
1174,737,11,437,7,46,Dining Table,Marble,White,Urban,Winter,Online,12914
1206,701,14,505,6,40,Dining Table,Marble,White,Urban,Spring,Online,16884
746,406,21,340,11,15,Dining Table,Metal,Black,Suburban,Summer,Online,15666
1075,631,15,444,9,37,Dining Table,Wood,White,Rural,Fall,Online,16125
915,520,19,395,11,14,Dining Table,Metal,White,Suburban,Summer,Retail,17385
911,553,17,358,9,21,Dining Table,Glass,Black,Urban,Spring,Retail,15487
1417,883,18,534,9,35,Dining Table,Marble,Black,Rural,Summer,Retail,25506
880,471,8,409,3,36,Dining Table,Glass,White,Rural,Winter,Online,7040
1341,855,14,486,9,41,Dining Table,Marble,White,Rural,Fall,Retail,18774
1414,883,18,531,9,43,Dining Table,Marble,Brown,Rural,Summer,Online,25452
1252,788,10,464,3,32,Dining Table,Marble,Black,Urban,Winter,Retail,12520
1201,728,18,473,9,41,Dining Table,Marble,Brown,Suburban,Summer,Online,21618
1409,909,13,500,8,46,Dining Table,Marble,White,Rural,Summer,Retail,18317
798,420,13,378,7,24,Dining Table,Metal,White,Rural,Spring,Online,10374
953,544,18,409,7,27,Dining Table,Glass,Black,Suburban,Fall,Online,17154
800,437,13,363,8,16,Dining Table,Metal,White,Rural,Spring,Online,10400
1361,869,17,492,9,55,Dining Table,Marble,White,Urban,Fall,Online,23137
943,526,11,417,6,29,Dining Table,Glass,Black,Urban,Winter,Retail,10373
974,561,20,413,13,21,Dining Table,Wood,Black,Suburban,Summer,Retail,19480
888,492,12,396,7,31,Dining Table,Glass,Brown,Rural,Spring,Online,10656
1387,964,7,423,5,41,Dining Table,Marble,White,Rural,Winter,Online,9709
1066,594,13,472,6,22,Dining Table,Wood,Brown,Suburban,Spring,Online,13858
1076,609,11,467,5,33,Dining Table,Wood,White,Rural,Spring,Online,11836
919,518,10,401,5,23,Dining Table,Metal,Black,Rural,Winter,Retail,9190
1233,766,20,467,12,39,Dining Table,Marble,White,Urban,Summer,Online,24660
1100,635,13,465,8,28,Dining Table,Wood,Black,Suburban,Spring,Online,14300
1227,795,18,432,13,35,Dining Table,Marble,Brown,Urban,Summer,Retail,22086
1336,855,12,481,7,47,Dining Table,Marble,Brown,Urban,Winter,Retail,16032
1061,605,14,456,12,24,Dining Table,Wood,Black,Suburban,Spring,Retail,14854
1385,844,16,541,11,35,Dining Table,Marble,White,Rural,Summer,Online,22160
1007,606,19,401,9,40,Dining Table,Wood,Black,Rural,Summer,Online,19133
1272,814,18,458,8,52,Dining Table,Marble,Black,Urban,Spring,Retail,22896
1223,768,8,455,9,42,Dining Table,Marble,Black,Rural,Winter,Retail,9784
1364,899,8,465,6,40,Dining Table,Marble,White,Suburban,Winter,Online,10912
916,523,18,393,5,23,Dining Table,Wood,White,Suburban,Summer,Online,16488
1280,820,14,460,8,38,Dining Table,Marble,Brown,Suburban,Spring,Retail,17920
934,491,21,443,9,31,Dining Table,Glass,White,Suburban,Summer,Retail,19614
1006,623,8,383,3,24,Dining Table,Wood,Black,Rural,Winter,Online,8048
1133,623,15,510,9,25,Dining Table,Wood,Black,Urban,Spring,Retail,16995
1182,730,7,452,2,42,Dining Table,Marble,White,Urban,Winter,Online,8274
930,540,16,390,9,30,Dining Table,Wood,White,Rural,Summer,Online,14880
872,486,16,386,8,23,Dining Table,Wood,Brown,Urban,Spring,Retail,13952
1197,731,8,466,4,33,Dining Table,Wood,White,Urban,Winter,Online,9576
1028,521,11,507,5,27,Dining Table,Glass,Black,Rural,Winter,Online,11308
1058,657,24,401,13,24,Dining Table,Wood,Black,Urban,Fall,Retail,25392
1086,620,15,466,10,25,Dining Table,Glass,Brown,Rural,Summer,Online,16290
1241,815,16,426,11,43,Dining Table,Marble,White,Urban,Summer,Retail,19856
847,470,15,377,7,24,Dining Table,Metal,Black,Rural,Summer,Online,12705
1128,652,16,476,8,25,Dining Table,Wood,Black,Suburban,Summer,Online,18048
1017,602,18,415,7,29,Dining Table,Wood,Black,Rural,Fall,Retail,18306
1111,650,17,461,9,23,Dining Table,Wood,White,Suburban,Fall,Online,18887
1048,590,13,458,3,15,Dining Table,Glass,Black,Suburban,Spring,Online,13624
767,442,12,325,6,16,Dining Table,Metal,White,Urban,Winter,Retail,9204
1441,989,13,452,6,45,Dining Table,Marble,Brown,Urban,Summer,Online,18733
1115,632,14,483,9,39,Dining Table,Wood,Brown,Rural,Fall,Online,15610
929,523,17,406,7,27,Dining Table,Wood,Black,Rural,Fall,Online,15793
1198,703,11,495,7,22,Dining Table,Wood,Black,Urban,Winter,Online,13178
